"Step","fold2_CISUNet_DiceCE - val-IVC","fold2_CISUNet_DiceCE - val-IVC__MIN","fold2_CISUNet_DiceCE - val-IVC__MAX","fold2_CISUNet_DiceCE - val-l_CIV","fold2_CISUNet_DiceCE - val-l_CIV__MIN","fold2_CISUNet_DiceCE - val-l_CIV__MAX","fold2_CISUNet_DiceCE - val-l_EIV","fold2_CISUNet_DiceCE - val-l_EIV__MIN","fold2_CISUNet_DiceCE - val-l_EIV__MAX","fold2_CISUNet_DiceCE - val-l_IIV","fold2_CISUNet_DiceCE - val-l_IIV__MIN","fold2_CISUNet_DiceCE - val-l_IIV__MAX","fold2_CISUNet_DiceCE - val-r_CIV","fold2_CISUNet_DiceCE - val-r_CIV__MIN","fold2_CISUNet_DiceCE - val-r_CIV__MAX","fold2_CISUNet_DiceCE - val-r_EIV","fold2_CISUNet_DiceCE - val-r_EIV__MIN","fold2_CISUNet_DiceCE - val-r_EIV__MAX","fold2_CISUNet_DiceCE - val-r_IIV","fold2_CISUNet_DiceCE - val-r_IIV__MIN","fold2_CISUNet_DiceCE - val-r_IIV__MAX","fold5_CISUNet_DiceCE - val-IVC","fold5_CISUNet_DiceCE - val-IVC__MIN","fold5_CISUNet_DiceCE - val-IVC__MAX","fold5_CISUNet_DiceCE - val-l_CIV","fold5_CISUNet_DiceCE - val-l_CIV__MIN","fold5_CISUNet_DiceCE - val-l_CIV__MAX","fold5_CISUNet_DiceCE - val-l_EIV","fold5_CISUNet_DiceCE - val-l_EIV__MIN","fold5_CISUNet_DiceCE - val-l_EIV__MAX","fold5_CISUNet_DiceCE - val-l_IIV","fold5_CISUNet_DiceCE - val-l_IIV__MIN","fold5_CISUNet_DiceCE - val-l_IIV__MAX","fold5_CISUNet_DiceCE - val-r_CIV","fold5_CISUNet_DiceCE - val-r_CIV__MIN","fold5_CISUNet_DiceCE - val-r_CIV__MAX","fold5_CISUNet_DiceCE - val-r_EIV","fold5_CISUNet_DiceCE - val-r_EIV__MIN","fold5_CISUNet_DiceCE - val-r_EIV__MAX","fold5_CISUNet_DiceCE - val-r_IIV","fold5_CISUNet_DiceCE - val-r_IIV__MIN","fold5_CISUNet_DiceCE - val-r_IIV__MAX","fold3_CISUNet_DiceCE - val-IVC","fold3_CISUNet_DiceCE - val-IVC__MIN","fold3_CISUNet_DiceCE - val-IVC__MAX","fold3_CISUNet_DiceCE - val-l_CIV","fold3_CISUNet_DiceCE - val-l_CIV__MIN","fold3_CISUNet_DiceCE - val-l_CIV__MAX","fold3_CISUNet_DiceCE - val-l_EIV","fold3_CISUNet_DiceCE - val-l_EIV__MIN","fold3_CISUNet_DiceCE - val-l_EIV__MAX","fold3_CISUNet_DiceCE - val-l_IIV","fold3_CISUNet_DiceCE - val-l_IIV__MIN","fold3_CISUNet_DiceCE - val-l_IIV__MAX","fold3_CISUNet_DiceCE - val-r_CIV","fold3_CISUNet_DiceCE - val-r_CIV__MIN","fold3_CISUNet_DiceCE - val-r_CIV__MAX","fold3_CISUNet_DiceCE - val-r_EIV","fold3_CISUNet_DiceCE - val-r_EIV__MIN","fold3_CISUNet_DiceCE - val-r_EIV__MAX","fold3_CISUNet_DiceCE - val-r_IIV","fold3_CISUNet_DiceCE - val-r_IIV__MIN","fold3_CISUNet_DiceCE - val-r_IIV__MAX","fold4_CISUNet_DiceCE - val-IVC","fold4_CISUNet_DiceCE - val-IVC__MIN","fold4_CISUNet_DiceCE - val-IVC__MAX","fold4_CISUNet_DiceCE - val-l_CIV","fold4_CISUNet_DiceCE - val-l_CIV__MIN","fold4_CISUNet_DiceCE - val-l_CIV__MAX","fold4_CISUNet_DiceCE - val-l_EIV","fold4_CISUNet_DiceCE - val-l_EIV__MIN","fold4_CISUNet_DiceCE - val-l_EIV__MAX","fold4_CISUNet_DiceCE - val-l_IIV","fold4_CISUNet_DiceCE - val-l_IIV__MIN","fold4_CISUNet_DiceCE - val-l_IIV__MAX","fold4_CISUNet_DiceCE - val-r_CIV","fold4_CISUNet_DiceCE - val-r_CIV__MIN","fold4_CISUNet_DiceCE - val-r_CIV__MAX","fold4_CISUNet_DiceCE - val-r_EIV","fold4_CISUNet_DiceCE - val-r_EIV__MIN","fold4_CISUNet_DiceCE - val-r_EIV__MAX","fold4_CISUNet_DiceCE - val-r_IIV","fold4_CISUNet_DiceCE - val-r_IIV__MIN","fold4_CISUNet_DiceCE - val-r_IIV__MAX","fold1_CISUNet_DiceCE - val-IVC","fold1_CISUNet_DiceCE - val-IVC__MIN","fold1_CISUNet_DiceCE - val-IVC__MAX","fold1_CISUNet_DiceCE - val-l_CIV","fold1_CISUNet_DiceCE - val-l_CIV__MIN","fold1_CISUNet_DiceCE - val-l_CIV__MAX","fold1_CISUNet_DiceCE - val-l_EIV","fold1_CISUNet_DiceCE - val-l_EIV__MIN","fold1_CISUNet_DiceCE - val-l_EIV__MAX","fold1_CISUNet_DiceCE - val-l_IIV","fold1_CISUNet_DiceCE - val-l_IIV__MIN","fold1_CISUNet_DiceCE - val-l_IIV__MAX","fold1_CISUNet_DiceCE - val-r_CIV","fold1_CISUNet_DiceCE - val-r_CIV__MIN","fold1_CISUNet_DiceCE - val-r_CIV__MAX","fold1_CISUNet_DiceCE - val-r_EIV","fold1_CISUNet_DiceCE - val-r_EIV__MIN","fold1_CISUNet_DiceCE - val-r_EIV__MAX","fold1_CISUNet_DiceCE - val-r_IIV","fold1_CISUNet_DiceCE - val-r_IIV__MIN","fold1_CISUNet_DiceCE - val-r_IIV__MAX"
"89","0.8841771483421326","0.8841771483421326","0.8841771483421326","0.7851541042327881","0.7851541042327881","0.7851541042327881","0.8336811661720276","0.8336811661720276","0.8336811661720276","0.6223465204238892","0.6223465204238892","0.6223465204238892","0.7293522953987122","0.7293522953987122","0.7293522953987122","0.8182843327522278","0.8182843327522278","0.8182843327522278","0.5705476999282837","0.5705476999282837","0.5705476999282837","0.8879456520080566","0.8879456520080566","0.8879456520080566","0.8063762784004211","0.8063762784004211","0.8063762784004211","0.8348707556724548","0.8348707556724548","0.8348707556724548","0.6113598346710205","0.6113598346710205","0.6113598346710205","0.7355708479881287","0.7355708479881287","0.7355708479881287","0.856087327003479","0.856087327003479","0.856087327003479","0.5719645619392395","0.5719645619392395","0.5719645619392395","0.7487152218818665","0.7487152218818665","0.7487152218818665","0.6721833944320679","0.6721833944320679","0.6721833944320679","0.5154384970664978","0.5154384970664978","0.5154384970664978","0.02500000037252903","0.02500000037252903","0.02500000037252903","0.7477119565010071","0.7477119565010071","0.7477119565010071","0.6485885381698608","0.6485885381698608","0.6485885381698608","0.05000000074505806","0.05000000074505806","0.05000000074505806","0.8732154965400696","0.8732154965400696","0.8732154965400696","0.8395708799362183","0.8395708799362183","0.8395708799362183","0.7499870657920837","0.7499870657920837","0.7499870657920837","0.5850456953048706","0.5850456953048706","0.5850456953048706","0.7708843946456909","0.7708843946456909","0.7708843946456909","0.8084902763366699","0.8084902763366699","0.8084902763366699","0.5232913494110107","0.5232913494110107","0.5232913494110107","0.8220983147621155","0.8220983147621155","0.8220983147621155","0.397419273853302","0.397419273853302","0.397419273853302","0.6660366654396057","0.6660366654396057","0.6660366654396057","0.3020939230918884","0.3020939230918884","0.3020939230918884","0.5939234495162964","0.5939234495162964","0.5939234495162964","0.5660209059715271","0.5660209059715271","0.5660209059715271","0.28483468294143677","0.28483468294143677","0.28483468294143677"
"90","0.8801735639572144","0.8801735639572144","0.8801735639572144","0.8010967969894409","0.8010967969894409","0.8010967969894409","0.8362633585929871","0.8362633585929871","0.8362633585929871","0.5945101976394653","0.5945101976394653","0.5945101976394653","0.7244707942008972","0.7244707942008972","0.7244707942008972","0.8181849718093872","0.8181849718093872","0.8181849718093872","0.5517675876617432","0.5517675876617432","0.5517675876617432","0.8944916129112244","0.8944916129112244","0.8944916129112244","0.816473662853241","0.816473662853241","0.816473662853241","0.8348933458328247","0.8348933458328247","0.8348933458328247","0.6149001121520996","0.6149001121520996","0.6149001121520996","0.812652051448822","0.812652051448822","0.812652051448822","0.8517273664474487","0.8517273664474487","0.8517273664474487","0.5056067109107971","0.5056067109107971","0.5056067109107971","0.8104261159896851","0.8104261159896851","0.8104261159896851","0.6290099620819092","0.6290099620819092","0.6290099620819092","0.6394152641296387","0.6394152641296387","0.6394152641296387","0.02500000037252903","0.02500000037252903","0.02500000037252903","0.6286949515342712","0.6286949515342712","0.6286949515342712","0.5355674624443054","0.5355674624443054","0.5355674624443054","0.05000000074505806","0.05000000074505806","0.05000000074505806","0.8712673187255859","0.8712673187255859","0.8712673187255859","0.8182019591331482","0.8182019591331482","0.8182019591331482","0.8182358145713806","0.8182358145713806","0.8182358145713806","0.5875747203826904","0.5875747203826904","0.5875747203826904","0.8011221885681152","0.8011221885681152","0.8011221885681152","0.8034375905990601","0.8034375905990601","0.8034375905990601","0.5159636735916138","0.5159636735916138","0.5159636735916138","0.8706851601600647","0.8706851601600647","0.8706851601600647","0.6282562017440796","0.6282562017440796","0.6282562017440796","0.754727840423584","0.754727840423584","0.754727840423584","0.5303425788879395","0.5303425788879395","0.5303425788879395","0.761709988117218","0.761709988117218","0.761709988117218","0.7337465286254883","0.7337465286254883","0.7337465286254883","0.5149399638175964","0.5149399638175964","0.5149399638175964"
"91","0.8812605142593384","0.8812605142593384","0.8812605142593384","0.7873235940933228","0.7873235940933228","0.7873235940933228","0.8404257893562317","0.8404257893562317","0.8404257893562317","0.5942689180374146","0.5942689180374146","0.5942689180374146","0.7176434993743896","0.7176434993743896","0.7176434993743896","0.8154124021530151","0.8154124021530151","0.8154124021530151","0.5432155728340149","0.5432155728340149","0.5432155728340149","0.8755691647529602","0.8755691647529602","0.8755691647529602","0.7921328544616699","0.7921328544616699","0.7921328544616699","0.8378018736839294","0.8378018736839294","0.8378018736839294","0.6292993426322937","0.6292993426322937","0.6292993426322937","0.6209394335746765","0.6209394335746765","0.6209394335746765","0.8540551662445068","0.8540551662445068","0.8540551662445068","0.3494519591331482","0.3494519591331482","0.3494519591331482","0.8131208419799805","0.8131208419799805","0.8131208419799805","0.7496426105499268","0.7496426105499268","0.7496426105499268","0.7557110786437988","0.7557110786437988","0.7557110786437988","0.02500000037252903","0.02500000037252903","0.02500000037252903","0.7589871883392334","0.7589871883392334","0.7589871883392334","0.7345872521400452","0.7345872521400452","0.7345872521400452","0.05000000074505806","0.05000000074505806","0.05000000074505806","0.8715015649795532","0.8715015649795532","0.8715015649795532","0.831652045249939","0.831652045249939","0.831652045249939","0.8252350091934204","0.8252350091934204","0.8252350091934204","0.5768988132476807","0.5768988132476807","0.5768988132476807","0.7918972969055176","0.7918972969055176","0.7918972969055176","0.7872035503387451","0.7872035503387451","0.7872035503387451","0.4882928133010864","0.4882928133010864","0.4882928133010864","0.8267351388931274","0.8267351388931274","0.8267351388931274","0.6077532172203064","0.6077532172203064","0.6077532172203064","0.6074907779693604","0.6074907779693604","0.6074907779693604","0.2490852177143097","0.2490852177143097","0.2490852177143097","0.7230055332183838","0.7230055332183838","0.7230055332183838","0.6452507972717285","0.6452507972717285","0.6452507972717285","0.45941564440727234","0.45941564440727234","0.45941564440727234"
"92","0.8639763593673706","0.8639763593673706","0.8639763593673706","0.7826588749885559","0.7826588749885559","0.7826588749885559","0.8192170262336731","0.8192170262336731","0.8192170262336731","0.6223515272140503","0.6223515272140503","0.6223515272140503","0.716530978679657","0.716530978679657","0.716530978679657","0.7987486124038696","0.7987486124038696","0.7987486124038696","0.5368444323539734","0.5368444323539734","0.5368444323539734","0.8988906741142273","0.8988906741142273","0.8988906741142273","0.8057017922401428","0.8057017922401428","0.8057017922401428","0.8469784259796143","0.8469784259796143","0.8469784259796143","0.6159529685974121","0.6159529685974121","0.6159529685974121","0.8115968704223633","0.8115968704223633","0.8115968704223633","0.8522562980651855","0.8522562980651855","0.8522562980651855","0.5426288843154907","0.5426288843154907","0.5426288843154907","0.8288695812225342","0.8288695812225342","0.8288695812225342","0.7656488418579102","0.7656488418579102","0.7656488418579102","0.8046326041221619","0.8046326041221619","0.8046326041221619","0.02500000037252903","0.02500000037252903","0.02500000037252903","0.773114800453186","0.773114800453186","0.773114800453186","0.7756637930870056","0.7756637930870056","0.7756637930870056","0.4226542115211487","0.4226542115211487","0.4226542115211487","0.873723030090332","0.873723030090332","0.873723030090332","0.8378048539161682","0.8378048539161682","0.8378048539161682","0.8296538591384888","0.8296538591384888","0.8296538591384888","0.5868116021156311","0.5868116021156311","0.5868116021156311","0.8152889013290405","0.8152889013290405","0.8152889013290405","0.8123270273208618","0.8123270273208618","0.8123270273208618","0.5820702314376831","0.5820702314376831","0.5820702314376831","0.8176249861717224","0.8176249861717224","0.8176249861717224","0.727409839630127","0.727409839630127","0.727409839630127","0.7504562139511108","0.7504562139511108","0.7504562139511108","0.5017553567886353","0.5017553567886353","0.5017553567886353","0.7321674227714539","0.7321674227714539","0.7321674227714539","0.7381882667541504","0.7381882667541504","0.7381882667541504","0.5488905310630798","0.5488905310630798","0.5488905310630798"
"93","0.8720393776893616","0.8720393776893616","0.8720393776893616","0.794721782207489","0.794721782207489","0.794721782207489","0.837054967880249","0.837054967880249","0.837054967880249","0.5952747464179993","0.5952747464179993","0.5952747464179993","0.715674638748169","0.715674638748169","0.715674638748169","0.8033003807067871","0.8033003807067871","0.8033003807067871","0.5256555676460266","0.5256555676460266","0.5256555676460266","0.8879847526550293","0.8879847526550293","0.8879847526550293","0.8080377578735352","0.8080377578735352","0.8080377578735352","0.842605710029602","0.842605710029602","0.842605710029602","0.603091299533844","0.603091299533844","0.603091299533844","0.785805344581604","0.785805344581604","0.785805344581604","0.8455491065979004","0.8455491065979004","0.8455491065979004","0.5797460079193115","0.5797460079193115","0.5797460079193115","0.830899715423584","0.830899715423584","0.830899715423584","0.7849500179290771","0.7849500179290771","0.7849500179290771","0.8074737191200256","0.8074737191200256","0.8074737191200256","0.025297226384282112","0.025297226384282112","0.025297226384282112","0.781783938407898","0.781783938407898","0.781783938407898","0.8023199439048767","0.8023199439048767","0.8023199439048767","0.458686888217926","0.458686888217926","0.458686888217926","0.8763526678085327","0.8763526678085327","0.8763526678085327","0.5190485119819641","0.5190485119819641","0.5190485119819641","0.8014936447143555","0.8014936447143555","0.8014936447143555","0.587115466594696","0.587115466594696","0.587115466594696","0.8158746957778931","0.8158746957778931","0.8158746957778931","0.8025992512702942","0.8025992512702942","0.8025992512702942","0.5634825825691223","0.5634825825691223","0.5634825825691223","0.7966489791870117","0.7966489791870117","0.7966489791870117","0.7286943793296814","0.7286943793296814","0.7286943793296814","0.7469476461410522","0.7469476461410522","0.7469476461410522","0.4690523147583008","0.4690523147583008","0.4690523147583008","0.6956209540367126","0.6956209540367126","0.6956209540367126","0.676527202129364","0.676527202129364","0.676527202129364","0.5294787287712097","0.5294787287712097","0.5294787287712097"
"94","0.8807274103164673","0.8807274103164673","0.8807274103164673","0.7885335087776184","0.7885335087776184","0.7885335087776184","0.834566593170166","0.834566593170166","0.834566593170166","0.6386764049530029","0.6386764049530029","0.6386764049530029","0.7140083909034729","0.7140083909034729","0.7140083909034729","0.8058592081069946","0.8058592081069946","0.8058592081069946","0.5323671102523804","0.5323671102523804","0.5323671102523804","0.8925133943557739","0.8925133943557739","0.8925133943557739","0.7795101404190063","0.7795101404190063","0.7795101404190063","0.8427445292472839","0.8427445292472839","0.8427445292472839","0.5456070899963379","0.5456070899963379","0.5456070899963379","0.6947133541107178","0.6947133541107178","0.6947133541107178","0.8480200171470642","0.8480200171470642","0.8480200171470642","0.4893437325954437","0.4893437325954437","0.4893437325954437","0.8182437419891357","0.8182437419891357","0.8182437419891357","0.7686833143234253","0.7686833143234253","0.7686833143234253","0.7962018251419067","0.7962018251419067","0.7962018251419067","0.4605063796043396","0.4605063796043396","0.4605063796043396","0.7786300182342529","0.7786300182342529","0.7786300182342529","0.7606008052825928","0.7606008052825928","0.7606008052825928","0.5099490880966187","0.5099490880966187","0.5099490880966187","0.8569138050079346","0.8569138050079346","0.8569138050079346","0.8372474908828735","0.8372474908828735","0.8372474908828735","0.8418899178504944","0.8418899178504944","0.8418899178504944","0.5947784185409546","0.5947784185409546","0.5947784185409546","0.8224889039993286","0.8224889039993286","0.8224889039993286","0.8116655349731445","0.8116655349731445","0.8116655349731445","0.5839830040931702","0.5839830040931702","0.5839830040931702","0.8574175238609314","0.8574175238609314","0.8574175238609314","0.7456830739974976","0.7456830739974976","0.7456830739974976","0.7537580728530884","0.7537580728530884","0.7537580728530884","0.5082435607910156","0.5082435607910156","0.5082435607910156","0.7283397316932678","0.7283397316932678","0.7283397316932678","0.7152414321899414","0.7152414321899414","0.7152414321899414","0.5090500116348267","0.5090500116348267","0.5090500116348267"
"95","0.8862309455871582","0.8862309455871582","0.8862309455871582","0.7960948944091797","0.7960948944091797","0.7960948944091797","0.8465505838394165","0.8465505838394165","0.8465505838394165","0.6247606873512268","0.6247606873512268","0.6247606873512268","0.7223327159881592","0.7223327159881592","0.7223327159881592","0.8163034915924072","0.8163034915924072","0.8163034915924072","0.5485001802444458","0.5485001802444458","0.5485001802444458","0.8919382095336914","0.8919382095336914","0.8919382095336914","0.7997686266899109","0.7997686266899109","0.7997686266899109","0.8447749018669128","0.8447749018669128","0.8447749018669128","0.5820966958999634","0.5820966958999634","0.5820966958999634","0.8116773962974548","0.8116773962974548","0.8116773962974548","0.8582879304885864","0.8582879304885864","0.8582879304885864","0.574331521987915","0.574331521987915","0.574331521987915","0.830026388168335","0.830026388168335","0.830026388168335","0.7298948764801025","0.7298948764801025","0.7298948764801025","0.7712852358818054","0.7712852358818054","0.7712852358818054","0.4046971797943115","0.4046971797943115","0.4046971797943115","0.7474862337112427","0.7474862337112427","0.7474862337112427","0.7282109260559082","0.7282109260559082","0.7282109260559082","0.42870667576789856","0.42870667576789856","0.42870667576789856","0.8517684936523438","0.8517684936523438","0.8517684936523438","0.8214020133018494","0.8214020133018494","0.8214020133018494","0.8247762322425842","0.8247762322425842","0.8247762322425842","0.5917924642562866","0.5917924642562866","0.5917924642562866","0.808646023273468","0.808646023273468","0.808646023273468","0.8040052056312561","0.8040052056312561","0.8040052056312561","0.5979942083358765","0.5979942083358765","0.5979942083358765","0.8594617247581482","0.8594617247581482","0.8594617247581482","0.6254839897155762","0.6254839897155762","0.6254839897155762","0.6622325778007507","0.6622325778007507","0.6622325778007507","0.48343703150749207","0.48343703150749207","0.48343703150749207","0.684151828289032","0.684151828289032","0.684151828289032","0.3755170702934265","0.3755170702934265","0.3755170702934265","0.37208905816078186","0.37208905816078186","0.37208905816078186"
"96","0.8798819184303284","0.8798819184303284","0.8798819184303284","0.7990071773529053","0.7990071773529053","0.7990071773529053","0.8463136553764343","0.8463136553764343","0.8463136553764343","0.6408939957618713","0.6408939957618713","0.6408939957618713","0.7143303155899048","0.7143303155899048","0.7143303155899048","0.8124221563339233","0.8124221563339233","0.8124221563339233","0.5458627939224243","0.5458627939224243","0.5458627939224243","0.8926185369491577","0.8926185369491577","0.8926185369491577","0.7748114466667175","0.7748114466667175","0.7748114466667175","0.7803682088851929","0.7803682088851929","0.7803682088851929","0.5945447683334351","0.5945447683334351","0.5945447683334351","0.7832545042037964","0.7832545042037964","0.7832545042037964","0.5735898613929749","0.5735898613929749","0.5735898613929749","0.5266392230987549","0.5266392230987549","0.5266392230987549","0.8425236940383911","0.8425236940383911","0.8425236940383911","0.7703675031661987","0.7703675031661987","0.7703675031661987","0.799979567527771","0.799979567527771","0.799979567527771","0.42290669679641724","0.42290669679641724","0.42290669679641724","0.7724520564079285","0.7724520564079285","0.7724520564079285","0.7816177010536194","0.7816177010536194","0.7816177010536194","0.45011675357818604","0.45011675357818604","0.45011675357818604","0.8750251531600952","0.8750251531600952","0.8750251531600952","0.8240194916725159","0.8240194916725159","0.8240194916725159","0.8387119770050049","0.8387119770050049","0.8387119770050049","0.5950711965560913","0.5950711965560913","0.5950711965560913","0.8114801645278931","0.8114801645278931","0.8114801645278931","0.8120907545089722","0.8120907545089722","0.8120907545089722","0.5972488522529602","0.5972488522529602","0.5972488522529602","0.8323982954025269","0.8323982954025269","0.8323982954025269","0.5982077717781067","0.5982077717781067","0.5982077717781067","0.5381373167037964","0.5381373167037964","0.5381373167037964","0.024172909557819366","0.024172909557819366","0.024172909557819366","0.7218137383460999","0.7218137383460999","0.7218137383460999","0.6622024774551392","0.6622024774551392","0.6622024774551392","0.22546391189098358","0.22546391189098358","0.22546391189098358"
"97","0.8694246411323547","0.8694246411323547","0.8694246411323547","0.770861804485321","0.770861804485321","0.770861804485321","0.8250611424446106","0.8250611424446106","0.8250611424446106","0.6102476119995117","0.6102476119995117","0.6102476119995117","0.708148717880249","0.708148717880249","0.708148717880249","0.803107738494873","0.803107738494873","0.803107738494873","0.5386672019958496","0.5386672019958496","0.5386672019958496","0.8967908620834351","0.8967908620834351","0.8967908620834351","0.7849157452583313","0.7849157452583313","0.7849157452583313","0.8431777358055115","0.8431777358055115","0.8431777358055115","0.5767164826393127","0.5767164826393127","0.5767164826393127","0.8098429441452026","0.8098429441452026","0.8098429441452026","0.8601868748664856","0.8601868748664856","0.8601868748664856","0.5887423157691956","0.5887423157691956","0.5887423157691956","0.8392170071601868","0.8392170071601868","0.8392170071601868","0.7828882932662964","0.7828882932662964","0.7828882932662964","0.8077378273010254","0.8077378273010254","0.8077378273010254","0.5499126315116882","0.5499126315116882","0.5499126315116882","0.7803165316581726","0.7803165316581726","0.7803165316581726","0.7817696332931519","0.7817696332931519","0.7817696332931519","0.5048151016235352","0.5048151016235352","0.5048151016235352","0.8778972625732422","0.8778972625732422","0.8778972625732422","0.8366290926933289","0.8366290926933289","0.8366290926933289","0.8391274809837341","0.8391274809837341","0.8391274809837341","0.5701255798339844","0.5701255798339844","0.5701255798339844","0.8258925080299377","0.8258925080299377","0.8258925080299377","0.8142624497413635","0.8142624497413635","0.8142624497413635","0.6039706468582153","0.6039706468582153","0.6039706468582153","0.8603324294090271","0.8603324294090271","0.8603324294090271","0.7487876415252686","0.7487876415252686","0.7487876415252686","0.7566275000572205","0.7566275000572205","0.7566275000572205","0.33474135398864746","0.33474135398864746","0.33474135398864746","0.7602066993713379","0.7602066993713379","0.7602066993713379","0.7648331522941589","0.7648331522941589","0.7648331522941589","0.49670669436454773","0.49670669436454773","0.49670669436454773"
"98","0.8776785135269165","0.8776785135269165","0.8776785135269165","0.791697084903717","0.791697084903717","0.791697084903717","0.8452617526054382","0.8452617526054382","0.8452617526054382","0.638002336025238","0.638002336025238","0.638002336025238","0.7101258635520935","0.7101258635520935","0.7101258635520935","0.8144220113754272","0.8144220113754272","0.8144220113754272","0.568493664264679","0.568493664264679","0.568493664264679","0.8997289538383484","0.8997289538383484","0.8997289538383484","0.7775880098342896","0.7775880098342896","0.7775880098342896","0.836937665939331","0.836937665939331","0.836937665939331","0.5583313703536987","0.5583313703536987","0.5583313703536987","0.8206683993339539","0.8206683993339539","0.8206683993339539","0.8543078899383545","0.8543078899383545","0.8543078899383545","0.5812853574752808","0.5812853574752808","0.5812853574752808","0.8497751951217651","0.8497751951217651","0.8497751951217651","0.7824425101280212","0.7824425101280212","0.7824425101280212","0.8004217743873596","0.8004217743873596","0.8004217743873596","0.5380793809890747","0.5380793809890747","0.5380793809890747","0.7796412706375122","0.7796412706375122","0.7796412706375122","0.8115846514701843","0.8115846514701843","0.8115846514701843","0.49271780252456665","0.49271780252456665","0.49271780252456665","0.8695890307426453","0.8695890307426453","0.8695890307426453","0.820938229560852","0.820938229560852","0.820938229560852","0.8358341455459595","0.8358341455459595","0.8358341455459595","0.5496681332588196","0.5496681332588196","0.5496681332588196","0.7965658903121948","0.7965658903121948","0.7965658903121948","0.8072159886360168","0.8072159886360168","0.8072159886360168","0.5836995840072632","0.5836995840072632","0.5836995840072632","0.5619473457336426","0.5619473457336426","0.5619473457336426","0.7036594152450562","0.7036594152450562","0.7036594152450562","0.754253625869751","0.754253625869751","0.754253625869751","0.4591800570487976","0.4591800570487976","0.4591800570487976","0.7264388203620911","0.7264388203620911","0.7264388203620911","0.7513371109962463","0.7513371109962463","0.7513371109962463","0.5301322937011719","0.5301322937011719","0.5301322937011719"
"99","0.8802412748336792","0.8802412748336792","0.8802412748336792","0.7890095114707947","0.7890095114707947","0.7890095114707947","0.8473418354988098","0.8473418354988098","0.8473418354988098","0.6264793872833252","0.6264793872833252","0.6264793872833252","0.7212100625038147","0.7212100625038147","0.7212100625038147","0.7973437905311584","0.7973437905311584","0.7973437905311584","0.49720197916030884","0.49720197916030884","0.49720197916030884","0.8988384008407593","0.8988384008407593","0.8988384008407593","0.7725908756256104","0.7725908756256104","0.7725908756256104","0.8488392233848572","0.8488392233848572","0.8488392233848572","0.5840165615081787","0.5840165615081787","0.5840165615081787","0.8134880661964417","0.8134880661964417","0.8134880661964417","0.8559296727180481","0.8559296727180481","0.8559296727180481","0.5581098198890686","0.5581098198890686","0.5581098198890686","0.8435489535331726","0.8435489535331726","0.8435489535331726","0.7495863437652588","0.7495863437652588","0.7495863437652588","0.7842388153076172","0.7842388153076172","0.7842388153076172","0.5600019693374634","0.5600019693374634","0.5600019693374634","0.7546583414077759","0.7546583414077759","0.7546583414077759","0.8030483722686768","0.8030483722686768","0.8030483722686768","0.5187768936157227","0.5187768936157227","0.5187768936157227","0.8678180575370789","0.8678180575370789","0.8678180575370789","0.8284415006637573","0.8284415006637573","0.8284415006637573","0.8398382663726807","0.8398382663726807","0.8398382663726807","0.5744246244430542","0.5744246244430542","0.5744246244430542","0.8226355910301208","0.8226355910301208","0.8226355910301208","0.8198838233947754","0.8198838233947754","0.8198838233947754","0.5873745679855347","0.5873745679855347","0.5873745679855347","0.8264341950416565","0.8264341950416565","0.8264341950416565","0.7109130620956421","0.7109130620956421","0.7109130620956421","0.7412992715835571","0.7412992715835571","0.7412992715835571","0.4861034154891968","0.4861034154891968","0.4861034154891968","0.6960123181343079","0.6960123181343079","0.6960123181343079","0.720894992351532","0.720894992351532","0.720894992351532","0.44801002740859985","0.44801002740859985","0.44801002740859985"
